date,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-03-18 02:00:00,1.0,1064.25,5.47759915934829,787.0,61.0,1056.75,88.0,1407.0,1115.0,14.75,52.074999809265,0.868641877206703
2004-03-18 03:00:00,0.7,970.25,3.58120245909574,687.0,246.881251619591,1195.5,113.075515230071,1350.5,968.5,13.875,53.875,0.850058903133944
2004-03-18 04:00:00,2.15274954391452,954.0,2.88493145450513,644.75,60.0,1260.25,78.0,1334.0,924.75,11.599999904633,61.924999237061,0.844196281657516
2004-03-18 05:00:00,0.6,930.5,2.54804469276258,622.75,37.0,1293.25,57.0,1306.5,827.75,12.0,58.85000038147,0.823302451906193
2004-03-18 06:00:00,0.7,938.0,2.97192629266624,650.25,68.0,1251.25,71.0,1332.5,893.0,10.949999809265,62.074999809265,0.81127656280627
2004-03-18 07:00:00,1.5,1166.25,7.66479138748536,885.25,139.0,1005.25,85.0,1550.5,1075.0,10.575000047684,63.25,0.806681845770918
2004-03-18 08:00:00,4.7,1643.0,23.2567995593824,1384.25,339.0,667.0,124.0,2093.75,1610.25,11.475000143051,60.025000572205,0.811693424239075
2004-03-18 09:00:00,6.6,1934.0,35.7905707138567,1681.5,421.0,540.5,151.0,2468.25,2050.5,14.275000333786,50.575000762939,0.818569923755215
2004-03-18 10:00:00,4.5,1616.5,21.3126865410672,1332.5,349.0,685.75,150.0,2010.0,1818.5,17.849999904633,40.52499961853,0.820964333454557
2004-03-18 11:00:00,2.8,1472.75,14.305786381113,1126.5,224.0,830.5,152.0,1752.0,1567.75,20.800000667572,34.449999809265,0.836456259984286
2004-03-18 12:00:00,2.2,1378.5,12.5211063051097,1067.5,171.0,898.75,139.0,1662.5,1373.5,23.849999904633,28.174999713898,0.821851195037146
2004-03-18 13:00:00,2.2,1385.25,12.1923642294709,1056.25,149.0,891.0,133.0,1648.0,1267.5,24.150000095367,28.675000190735,0.851493361095172
2004-03-18 14:00:00,2.3,1378.75,13.0922447864486,1086.75,137.0,901.25,126.0,1660.25,1143.5,25.150000572205,24.85000038147,0.782925012120401
2004-03-18 15:00:00,2.2,1321.6666666667,14.3732479390964,1128.6666666667,149.0,933.66666666667,128.0,1639.3333333333,1109.3333333333,27.03333346049,17.833333333333,0.627469327413332
2004-03-18 16:00:00,2.8,1495.75,16.8356343429557,1205.0,172.0,822.0,169.0,1766.5,1347.25,27.125000476837,23.124999523163,0.818014478639526
2004-03-18 17:00:00,2.7,1408.75,14.4538596456034,1131.25,166.0,873.0,149.0,1688.5,1205.75,25.800000190735,23.925000190735,0.783192918162514
2004-03-18 18:00:00,3.7,1512.75,21.5158657988899,1338.0,214.0,764.25,156.0,1956.5,1397.0,23.049999713898,26.77499961853,0.744593318351264
2004-03-18 19:00:00,5.1,1667.0,26.403335889246,1464.25,280.0,683.25,168.0,2117.75,1588.25,20.724999904633,31.125,0.752286518576039
2004-03-18 20:00:00,5.1,1666.75,25.9606198179951,1453.25,276.0,683.5,176.0,2051.0,1568.5,18.599999904633,36.175000190735,0.76763917828731
2004-03-18 21:00:00,3.2,1430.25,14.1428833642711,1121.25,178.0,814.0,135.0,1731.5,1321.5,16.049999713898,48.425000190735,0.876780241116949
2004-03-18 22:00:00,2.1,1333.25,10.3056641040426,989.0,129.0,885.25,121.0,1620.75,1194.0,14.450000047684,57.775000572205,0.945557828206146
2004-03-18 23:00:00,1.7,1261.5,8.27676514904774,910.5,95.0,948.25,99.0,1545.25,1061.5,13.050000190735,64.175000190735,0.960555663509973
2004-03-19 00:00:00,2.0,1287.25,8.92137891672246,936.25,126.0,918.0,106.0,1606.0,1040.0,11.974999666214,69.699998855591,0.973518939548023
2004-03-19 01:00:00,1.6,1134.25,6.61866637230466,840.0,103.0,1021.25,96.0,1501.25,917.0,11.949999809265,71.10000038147,0.991470559014933
2004-03-19 02:00:00,0.9,998.75,3.59413829100629,687.75,48.0,1228.5,63.0,1380.25,593.5,12.525000095367,69.299999237061,1.00287084486177
2004-03-19 03:00:00,0.7,960.75,2.52944050418141,621.5,246.881251619591,1381.5,113.075515230071,1300.75,430.25,12.525000095367,67.499998092651,0.976822234640701
2004-03-19 04:00:00,2.15274954391452,933.75,1.7949775333902,568.5,20.0,1439.75,32.0,1280.25,397.0,12.324999809265,67.650001525879,0.966465600817254
2004-03-19 05:00:00,0.5,912.75,1.26860211155644,524.5,18.0,1619.75,28.0,1260.25,370.0,12.450000047684,66.800001144409,0.962036880437589
2004-03-19 06:00:00,0.7,969.25,2.31432028931268,606.75,56.0,1372.5,61.0,1323.75,438.0,12.349999666214,66.300001144409,0.948706111031819
2004-03-19 07:00:00,1.5,1181.5,6.73103645452095,845.0,115.0,1054.0,99.0,1539.0,704.25,12.424999713898,64.89999961853,0.933170176249936
2004-03-19 08:00:00,4.8,1740.25,22.7995557069209,1372.25,320.0,670.75,157.0,2144.25,1475.75,13.025000095367,61.625000953674,0.920910529335681
2004-03-19 09:00:00,6.2,1819.25,31.3188231790954,1581.5,357.0,574.5,166.0,2455.5,1715.5,13.600000143051,58.825000762939,0.912017783126944
2004-03-19 10:00:00,4.0,1427.0,19.2380060039541,1275.0,253.0,700.5,149.0,1980.25,1398.0,13.899999856949,57.14999961853,0.903171036922614
2004-03-19 11:00:00,3.3,1389.5,16.3633883957086,1190.75,218.0,758.75,135.0,1878.75,1267.5,14.474999904633,54.400000572205,0.891736016227731
2004-03-19 12:00:00,2.8,1283.0,14.019301019815,1117.25,192.0,813.0,127.0,1751.0,1188.25,15.475000143051,50.074999809265,0.874442496259958
2004-03-19 13:00:00,3.0,1303.5,15.2598587287405,1156.75,176.0,793.0,122.0,1800.5,1170.5,16.124999761581,47.574999809265,0.865455120800439
2004-03-19 14:00:00,3.3,1364.0,16.727425094533,1201.75,198.0,770.75,135.0,1875.0,1250.25,16.275000095367,47.050000190735,0.863995497989818
2004-03-19 15:00:00,3.5,1409.75,19.0004149298485,1268.25,212.0,724.25,139.0,1956.5,1344.0,16.39999961853,47.499999046326,0.879118202562011
2004-03-19 16:00:00,4.0,1476.0,19.414810317787,1280.0,249.0,708.0,147.0,1954.5,1378.0,16.050000190735,50.22500038147,0.909370967259952
2004-03-19 17:00:00,4.6,1522.0,20.8631084938121,1320.25,270.0,689.75,158.0,2005.25,1435.25,16.0,50.650000572205,0.914190928677664
2004-03-19 18:00:00,4.1,1441.75,20.1649028092204,1301.0,231.0,704.0,146.0,1952.25,1372.25,15.849999904633,50.27499961853,0.898908858193154
2004-03-19 19:00:00,4.5,1469.0,21.74774817937,1344.25,251.0,677.25,144.0,1996.75,1471.0,15.475000143051,50.625,0.884046960394989
2004-03-19 20:00:00,3.9,1467.25,19.8419504863572,1292.0,210.0,697.5,138.0,1942.0,1438.75,15.424999952316,51.449999809265,0.895625708487437
2004-03-19 21:00:00,4.0,1420.5,16.7440533071571,1202.25,249.0,747.5,143.0,1854.0,1428.5,15.200000047684,53.124999046326,0.911744585253748
2004-03-19 22:00:00,2.2,1175.0,9.14509927130481,945.0,143.0,903.75,116.0,1603.5,1080.5,14.700000047684,57.574999809265,0.957347051173433
2004-03-19 23:00:00,2.1,1215.0,8.30141341676182,911.5,127.0,947.75,109.0,1546.75,993.0,14.174999952316,58.324999809265,0.938021892035534
2004-03-20 00:00:00,1.7,1126.75,5.79119163455987,802.0,104.0,1064.0,92.0,1446.5,837.0,13.775000095367,57.949999809265,0.908543705377997
2004-03-20 01:00:00,1.6,1090.25,5.19165420320401,773.0,86.0,1105.25,83.0,1428.5,761.0,13.899999856949,55.949999809265,0.884206818562595
2004-03-20 02:00:00,1.3,1017.0,4.12318660003609,717.5,74.0,1181.75,81.0,1382.25,650.25,13.874999761581,55.550000190735,0.876487638302919
2004-03-20 03:00:00,1.3,997.25,3.41062949932106,677.0,246.881251619591,1252.25,113.075515230071,1358.5,590.75,13.824999809265,55.10000038147,0.866620379454474
2004-03-20 04:00:00,2.15274954391452,944.75,2.90854800942283,646.25,44.0,1308.0,55.0,1331.5,505.0,13.799999952316,54.60000038147,0.857388287566203
2004-03-20 05:00:00,0.8,955.75,3.14920960049994,661.25,42.0,1259.75,53.0,1350.5,518.0,13.625000238419,55.125,0.856018865229862
2004-03-20 06:00:00,0.8,966.25,2.52944050418141,621.5,63.0,1316.75,67.0,1342.25,570.75,13.574999809265,58.97500038147,0.912884475483259
2004-03-20 07:00:00,1.1,1064.0,4.30793185475013,727.5,115.0,1160.5,91.0,1461.25,842.0,13.450000047684,58.35000038147,0.896023685393643
2004-03-20 08:00:00,2.1,1299.75,8.88326424064764,934.75,170.0,902.25,113.0,1623.0,1144.75,13.75,58.025000572205,0.908269844101757
2004-03-20 09:00:00,2.4,1348.0,10.5434742539285,997.75,147.0,833.75,102.0,1689.0,1218.25,14.599999904633,53.050000190735,0.876531145494368
2004-03-20 10:00:00,2.6,1424.5,12.5211063051097,1067.5,166.0,776.25,107.0,1764.0,1341.0,15.025000095367,52.324999809265,0.888137771566539
2004-03-20 11:00:00,2.8,1473.75,12.3307115705299,1061.0,195.0,767.5,113.0,1768.25,1405.5,15.400000095367,52.050000190735,0.904642891890123
2004-03-20 12:00:00,2.6,1489.75,11.6884193538796,1038.75,182.0,782.25,108.0,1756.75,1421.5,16.250000476837,49.950000762939,0.915812653710169
2004-03-20 13:00:00,2.6,1494.75,11.7241144048862,1040.0,168.0,808.75,105.0,1735.0,1373.0,17.14999961853,47.850001335144,0.928079286100949
2004-03-20 14:00:00,2.1,1375.5,9.33873665779321,952.5,125.0,899.5,93.0,1636.25,1153.25,19.049999713898,42.949999809265,0.937023478304999
2004-03-20 15:00:00,1.7,1304.75,7.63501730072907,884.0,95.0,980.0,87.0,1573.25,927.25,19.500000476837,42.25,0.94757963802818
2004-03-20 16:00:00,1.6,1282.5,6.71412954181095,844.25,79.0,1035.5,76.0,1538.75,766.25,19.500000476837,42.324999809265,0.949261727782394
2004-03-20 17:00:00,2.1,1392.25,9.72459009745523,967.25,119.0,929.75,94.0,1648.75,941.25,19.050000190735,43.799999237061,0.955567613988359
2004-03-20 18:00:00,2.3,1452.25,12.3891620764281,1063.0,142.0,855.5,110.0,1774.25,1146.0,18.474999427795,46.27499961853,0.974415793522226
2004-03-20 19:00:00,3.5,1633.0,16.6443897128229,1199.25,215.0,734.0,136.0,1918.5,1416.5,17.375000476837,51.64999961853,1.01591602085418
2004-03-20 20:00:00,3.9,1624.5,16.3716240144056,1191.0,229.0,732.75,139.0,1885.0,1442.0,17.099999904633,51.275000572205,0.991414919877942
2004-03-20 21:00:00,3.3,1534.5,13.7352900540719,1108.0,206.0,785.25,125.0,1819.5,1323.25,16.424999713898,53.750000953674,0.996350549582064
2004-03-20 22:00:00,2.3,1322.5,9.88344955973575,973.25,147.0,863.75,111.0,1712.25,1125.0,16.22500038147,55.35000038147,1.01322974064258
2004-03-20 23:00:00,2.1,1309.0,8.94046233827354,937.0,122.0,904.75,97.0,1671.5,1035.5,15.924999952316,57.650000572205,1.03564369578028
2004-03-21 00:00:00,2.8,1455.5,10.5776358067224,999.0,175.0,835.0,107.0,1713.75,1202.25,15.724999904633,58.599999427795,1.03955241442238
2004-03-21 01:00:00,2.1,1299.5,7.35170465212082,872.0,133.0,940.5,90.0,1577.0,1054.25,15.125,60.875,1.03981349712726
2004-03-21 02:00:00,1.6,1202.5,6.24266050236315,823.0,89.0,1003.75,84.0,1525.5,903.0,15.575000047684,56.624999046326,0.995073867106591
2004-03-21 03:00:00,1.6,1194.75,6.52935162297458,836.0,246.881251619591,987.0,113.075515230071,1554.25,884.5,15.200000047684,57.925000190735,0.994123411252604
2004-03-21 04:00:00,2.15274954391452,1116.75,5.79119163455987,802.0,85.0,1028.5,87.0,1538.75,817.75,15.375,57.75,1.00212885876771
2004-03-21 05:00:00,1.1,1061.75,3.99592429292043,710.5,55.0,1135.75,66.0,1460.75,700.0,14.900000095367,60.550000190735,1.01964936914251
2004-03-21 06:00:00,0.7,947.0,2.1303704321581,593.66666666667,24.0,1300.0,36.0,1390.0,580.33333333333,14.46666653951,62.966665903727,1.03161668269938
2004-03-21 07:00:00,0.8,1065.0,3.58551219357988,687.25,72.0,1142.5,62.0,1492.25,814.5,14.150000095367,66.200002670288,1.06298106119843
2004-03-21 08:00:00,1.2,1154.5,4.42986293048355,734.0,122.0,1061.75,91.0,1528.0,1035.0,14.474999904633,65.299999237061,1.07041103983155
2004-03-21 09:00:00,1.4,1220.25,5.3644844314151,781.5,111.0,995.75,89.0,1559.75,1067.25,15.299999952316,62.125000953674,1.07295795625858
2004-03-21 10:00:00,1.7,1300.75,7.1133341976383,861.75,123.0,913.5,93.0,1633.0,1114.0,16.325000286102,59.000000953674,1.08683836480563
2004-03-21 11:00:00,1.8,1279.25,7.29909262576145,869.75,106.0,911.25,81.0,1646.25,1000.0,18.874999523163,49.574999809265,1.06997272859577
2004-03-21 12:00:00,1.8,1267.0,7.60529263256302,882.75,103.0,952.75,82.0,1616.75,905.75,19.375,46.050000190735,1.02491662099222
2004-03-21 13:00:00,1.9,1238.75,6.79318347863997,847.75,102.0,980.5,80.0,1567.5,822.25,20.775000095367,41.625000953674,1.00913284412636
2004-03-21 14:00:00,1.3,1128.25,4.58670593082862,742.25,48.0,1143.75,48.0,1506.5,610.25,21.375,40.27499961853,1.01259686308744
2004-03-21 15:00:00,1.6,1242.75,8.4189190812524,916.25,63.0,962.0,61.0,1668.5,656.75,21.224999904633,39.299999237061,0.979146956853647
2004-03-21 16:00:00,1.9,1208.0,6.91250323986343,853.0,98.0,1059.75,89.0,1506.25,646.75,20.27499961853,38.025000572205,0.894213941045963
2004-03-21 17:00:00,2.3,1306.25,8.95319427614984,937.5,132.0,960.75,105.0,1606.5,762.0,19.400000095367,41.299999237061,0.920608949646821
2004-03-21 18:00:00,3.8,1545.5,15.0764868965792,1151.0,173.0,769.25,116.0,1873.75,1122.0,18.52499961853,43.800000190735,0.925151010464671
2004-03-21 19:00:00,3.5,1501.0,12.6093999841359,1070.5,185.0,823.0,119.0,1744.25,1130.25,17.775000095367,48.050001144409,0.968889455688097
2004-03-21 20:00:00,4.3,1604.75,15.1401611984076,1153.0,266.0,769.25,144.0,1840.0,1636.75,17.89999961853,46.85000038147,0.952044499171995
2004-03-21 21:00:00,2.8,1315.5,9.89009250931112,973.5,188.0,883.25,123.0,1672.5,1272.25,17.425000190735,49.10000038147,0.968767964644446
2004-03-21 22:00:00,1.9,1195.0,7.9773645270244,898.25,122.0,933.25,105.0,1594.25,1098.0,16.97500038147,51.675001144409,0.991390722670476
2004-03-21 23:00:00,1.9,1211.0,7.92892990634998,896.25,112.0,920.25,93.0,1624.0,1066.25,16.39999961853,55.10000038147,1.0197771425065
2004-03-22 00:00:00,1.7,1161.25,6.07436581400729,815.25,93.0,995.25,86.0,1582.25,909.0,16.125000476837,60.025000572205,1.09193792246675
2004-03-22 01:00:00,1.5,1095.25,5.07111197467901,767.0,74.0,1050.25,76.0,1547.0,818.25,15.824999809265,60.52499961853,1.08047731340111
2004-03-22 02:00:00,0.6,897.0,1.71865284991539,562.5,23.0,1416.5,33.0,1355.0,472.25,16.325000524521,56.950000762939,1.04907534964768
2004-03-22 03:00:00,0.4,842.0,0.710517574455498,468.0,246.881251619591,1812.75,113.075515230071,1274.25,393.5,16.924999713898,53.900000572205,1.03085626906185
2004-03-22 04:00:00,2.15274954391452,853.75,0.829014438924321,481.25,17.0,1755.5,27.0,1304.0,396.25,16.100000143051,55.900000572205,1.0153041309359
2004-03-22 05:00:00,0.3,845.0,0.747676455337161,472.25,15.0,1785.75,23.0,1278.0,378.25,16.525000095367,53.874999046326,1.00493936155062
2004-03-22 06:00:00,0.6,941.5,2.02560937034859,586.0,41.0,1479.5,46.0,1372.5,432.0,16.375,53.999999046326,0.997854688570225
2004-03-22 07:00:00,1.2,1090.25,5.09612534788447,768.25,86.0,1072.0,76.0,1537.75,699.0,15.674999952316,57.64999961853,1.01948617278655
2004-03-22 08:00:00,3.6,1514.25,17.6864440110292,1230.25,226.0,732.0,116.0,1996.25,1252.25,15.799999952316,53.699999809265,0.957133027486643
2004-03-22 09:00:00,3.7,1378.75,18.4249455088345,1251.75,214.0,711.0,115.0,1961.75,1236.75,17.375,42.099999427795,0.828074790777483
2004-03-22 10:00:00,1.8,1074.25,6.94104317588511,854.25,115.0,1031.75,83.0,1483.5,772.0,17.900000095367,38.35000038147,0.779314998685493
2004-03-22 11:00:00,1.6,1089.75,7.25246168751516,867.75,124.0,1025.75,87.0,1509.0,765.75,18.549999713898,36.699999809265,0.776380675254809
2004-03-22 12:00:00,1.9,1109.5,9.64557222773208,964.25,122.0,947.25,90.0,1576.5,828.75,21.0,29.550000190735,0.726250990090166
2004-03-22 13:00:00,2.0,1101.75,10.4480726745374,994.25,107.0,954.75,87.0,1598.75,783.0,21.349999904633,28.14999961853,0.706678839435219
2004-03-22 14:00:00,2.2,1099.5,11.1725679868227,1020.5,133.0,951.75,99.0,1607.0,822.0,21.300000190735,26.125,0.65386033518568
2004-03-22 15:00:00,2.1,1093.75,10.6735386601622,1002.5,130.0,965.0,99.0,1573.75,813.0,21.25,26.77499961853,0.668101900763419
2004-03-22 16:00:00,2.3,1075.5,11.5532016248775,1034.0,150.0,964.25,101.0,1544.25,812.5,21.324999809265,24.175000190735,0.605972240280958
2004-03-22 17:00:00,2.6,1151.75,12.352616700066,1061.75,138.0,928.0,103.0,1606.25,849.5,20.22500038147,28.5,0.668178382405952
2004-03-22 18:00:00,3.8,1406.75,18.3384120462627,1249.25,213.0,720.0,129.0,1931.75,1275.75,16.974999904633,43.075000762939,0.826398721223871
2004-03-22 19:00:00,4.4,1437.5,21.027784709338,1324.75,232.0,677.5,143.0,1992.5,1400.75,15.599999904633,47.424999237061,0.834715253094747
2004-03-22 20:00:00,4.5,1424.5,21.0461161310197,1325.25,238.0,678.0,146.0,1965.0,1355.75,15.275000095367,47.425000190735,0.817783435248176
2004-03-22 21:00:00,3.3,1278.5,14.4538596456034,1131.25,180.0,775.25,124.0,1758.25,1243.0,14.524999856949,49.724999427795,0.817693173275101
2004-03-22 22:00:00,2.0,1131.75,8.4189190812524,916.25,128.0,920.0,113.0,1560.5,1082.5,13.924999952316,52.0,0.823093236452883
2004-03-22 23:00:00,1.1,1006.25,4.33126741413739,728.75,65.0,1141.75,80.0,1369.5,795.0,14.474999666214,49.449999809265,0.810594571712721
2004-03-23 00:00:00,0.9,982.25,3.79938837164783,699.5,53.0,1204.25,72.0,1358.75,735.0,13.799999952316,51.39999961853,0.807138412929228
2004-03-23 01:00:00,0.8,968.5,2.7449604638164,635.75,47.0,1271.0,64.0,1309.25,684.0,14.000000238419,51.324999809265,0.816299780768264
2004-03-23 02:00:00,0.7,940.5,2.52572664299379,621.25,51.0,1298.25,70.0,1329.75,714.25,12.950000047684,56.774998664856,0.844361518209639
2004-03-23 03:00:00,0.5,892.0,1.24379305325457,522.25,246.881251619591,1522.25,113.075515230071,1284.5,456.0,11.049999952316,70.049999237061,0.921478199735697
2004-03-23 04:00:00,2.15274954391452,855.0,0.796957826375638,477.75,20.0,1700.75,31.0,1261.25,401.25,10.075000286102,76.825000762939,0.94831654748137
2004-03-23 05:00:00,0.3,833.75,0.632452934470409,458.75,13.0,1908.0,22.0,1211.5,361.25,8.8250002861023,80.450000762939,0.914700671115632
2004-03-23 06:00:00,0.5,908.5,1.76937893546041,566.5,33.0,1542.0,47.0,1286.5,417.75,9.5750000476837,75.375,0.900402824847413
2004-03-23 07:00:00,1.1,1061.0,4.62988452950906,744.5,103.0,1178.25,88.0,1428.5,616.25,9.7999999523163,74.999998092651,0.909254703700678
2004-03-23 08:00:00,3.0,1440.75,14.2203570311681,1123.75,224.0,851.0,130.0,1829.0,1088.5,10.0,74.224998474121,0.911733618753916
2004-03-23 09:00:00,3.8,1498.25,21.0186215523967,1324.5,244.0,684.25,132.0,2095.0,1328.75,11.150000095367,69.724998474121,0.923183817187953
2004-03-23 10:00:00,3.4,1342.75,16.1826519998297,1185.25,237.0,760.0,132.0,1856.5,1310.5,12.0,62.924999237061,0.880311059001791
2004-03-23 11:00:00,3.0,1308.0,15.5407140413692,1165.5,220.0,791.75,131.0,1794.0,1236.0,12.775000333786,55.824999809265,0.820958069297127
2004-03-23 12:00:00,2.7,1209.0,13.4083419685291,1097.25,207.0,836.5,129.0,1746.0,1147.25,13.125,54.75,0.823433468722959
2004-03-23 13:00:00,3.5,1310.25,16.8856773724946,1206.5,208.0,770.25,132.0,1846.75,1301.0,13.75,53.350001335144,0.83509171766749
2004-03-23 14:00:00,2.8,1170.75,12.42575346935,1064.25,160.0,880.5,110.0,1639.0,1096.5,16.025000095367,42.449999809265,0.76739160894861
2004-03-23 15:00:00,1.9,1112.0,10.0634765276385,980.0,131.0,923.75,99.0,1588.5,900.25,14.099999904633,49.800000190735,0.797104156439797
2004-03-23 16:00:00,2.0,1132.0,8.68744803988153,927.0,128.0,944.25,100.0,1570.25,780.5,11.974999904633,61.125000953674,0.853749612651405
2004-03-23 17:00:00,3.0,1225.0,13.8347952632246,1111.25,176.0,817.75,122.0,1718.75,1013.25,13.599999904633,54.599999427795,0.846513710714567
2004-03-23 18:00:00,1.9,1064.5,9.3452210104086,952.75,107.0,961.75,97.0,1513.75,789.75,13.650000095367,49.475001335144,0.76950915098719
2004-03-23 19:00:00,2.7,1236.25,13.0099891749196,1084.0,131.0,853.5,112.0,1687.75,1059.0,11.674999952316,57.099999427795,0.782208612907064
2004-03-23 20:00:00,3.3,1308.5,14.298011063375,1126.25,166.0,812.0,128.0,1721.5,1204.75,11.474999904633,58.174999237061,0.786676604013147
2004-03-23 21:00:00,1.7,1089.0,7.63501730072907,884.0,89.0,1006.0,101.0,1486.5,974.5,12.600000143051,54.200000762939,0.788145666628976
2004-03-23 22:00:00,1.3,999.66666666667,5.25237752206223,776.0,81.0,1141.3333333333,96.0,1374.6666666667,896.0,11.966666857402,54.900000254313,0.766390658938369
2004-03-23 23:00:00,1.3,1041.25,5.36960416968744,781.75,78.0,1105.25,86.0,1424.5,911.0,11.000000238419,61.449999809265,0.805724762629115
2004-03-24 00:00:00,1.2,1044.75,4.85326195318704,756.0,70.0,1136.75,85.0,1410.5,901.5,11.075000047684,62.224999427795,0.819875114148729
2004-03-24 01:00:00,1.1,997.25,4.62027438141923,744.0,76.0,1150.5,79.0,1405.0,831.75,10.775000095367,62.549999237061,0.808223480181454
2004-03-24 02:00:00,0.9,948.25,2.71808909583218,634.0,43.0,1319.75,61.0,1326.0,715.0,11.299999952316,60.024998664856,0.802531714979171
2004-03-24 03:00:00,0.6,878.25,1.57330104145354,550.75,246.881251619591,1492.75,113.075515230071,1271.5,683.25,10.575000047684,61.599999427795,0.785637964235591
2004-03-24 04:00:00,2.15274954391452,907.5,1.6716696239438,558.75,44.0,1477.25,66.0,1286.75,720.5,10.225000143051,62.675000190735,0.781281710676393
2004-03-24 05:00:00,0.6,892.25,1.23830831686767,521.75,34.0,1572.0,54.0,1254.75,647.75,10.875,58.64999961853,0.762781889631966
2004-03-24 06:00:00,0.8,953.75,1.69979294614448,561.0,43.0,1495.75,57.0,1255.25,612.25,10.75,57.224999427795,0.738214523849028
