date,CHSI2__0,NASI2__0,EADM7__0,SCLM7__0,CLKM7__0,VALI2__0,NAPM7__0,DLDI4__0
542,183,3.29,183,131,36.7,5.77,127,34.7
543,184,3.31,182,131,36.8,5.86,126,34.7
544,184,3.31,182,131,36.8,5.86,126,34.7
545,182,3.3,182,131,36.7,5.89,127,34.7
546,183,3.31,181,130,36.8,5.89,127,34.7
547,183,3.31,181,130,36.8,5.91,127,34.7
548,183,3.31,180,130,36.8,5.94,127,34.7
549,183,3.31,181,130,37,5.94,127,34.8
550,182,3.29,181,130,40.3,6.08,127,34.8
551,182,3.28,181,130,40.8,6.04,127,34.8
552,182,3.3,180,130,41.3,6.15,127,34.8
553,183,3.25,181,130,41.5,6.15,128,34.9
554,181,3.26,181,129,41.8,6.25,128,34.9
555,180,3.29,182,129,42,6.42,128,34.4
556,181,3.3,182,129,42.6,6.15,128,34.4
557,182,3.27,183,129,42.5,6.08,128,34.4
558,181,3.26,183,130,42.1,6.04,128,34.4
559,181,3.26,183,130,42.2,5.74,128,34.3
560,181,3.28,183,129,42.4,5.54,128,34.3
561,182,3.27,184,130,42.2,5.54,128,34.4
562,181,3.25,183,130,42.1,5.57,128,34.4
563,181,3.26,183,130,41.8,5.43,128,34.4
564,180,3.26,184,129,42.2,5.34,128,34.4
565,180,3.26,184,130,42.2,5.34,128,34.4
566,180,3.26,185,130,41.8,5.4,128,34.4
567,181,3.26,184,130,41.8,5.4,128,34.3
568,182,3.26,185,130,42.1,5.49,128,34.3
569,181,3.26,185,130,41.8,5.51,128,34.2
570,182,3.26,185,130,42,5.6,128,34.2
571,180,3.26,186,130,44.1,5.77,128,34.2
572,181,3.28,185,129,45.2,5.89,128,34.2
573,178,3.29,186,129,45.9,6.04,128,34.2
574,179,3.31,186,129,45.7,6.04,128,34.2
575,180,3.31,185,129,46.5,6.04,128,34.2
576,181,3.29,186,129,46.5,6.04,128,34.2
577,181,3.3,186,129,46.5,6.18,128,34.1
578,181,3.31,186,129,46.5,6.18,127,34.1
579,181,3.32,187,130,46.5,6.21,127,34.1
580,181,3.32,186,129,46.5,6.15,127,34.1
581,181,3.33,187,130,47.5,6.15,127,34.3
582,181,3.29,187,130,46.5,6.01,127,34.3
583,184,3.3,187,129,46.5,6.04,127,34.2
584,184,3.3,187,129,46.5,6.08,127,34.2
585,184,3.3,187,130,46.7,5.98,127,34.4
586,184,3.3,187,130,47.4,5.98,127,34.4
587,182,3.29,187,130,46.9,6.01,127,34.3
588,184,3.29,187,130,46.8,6.01,127,34.3
589,183,3.3,187,130,47.4,6.04,127,34.3
590,185,3.29,187,130,46.5,6.11,127,34.3
591,185,3.3,187,129,46.8,6.04,127,34.4
592,186,3.29,187,130,46.7,6.21,127,34.4
593,186,3.29,187,130,46.5,6.35,127,34.4
594,186,3.29,187,130,47.8,6.28,127,34.4
595,186,3.29,187,130,46.9,6.35,126,34.4
596,186,3.29,187,130,46.8,6.38,127,34.4
597,186,3.29,187,130,46.5,6.45,126,34.4
598,186,3.29,187,130,45.9,6.7,126,34.4
599,184,3.29,187,130,45.4,6.66,127,34.3
600,184,3.29,187,130,45.2,6.63,126,34.3
601,185,3.26,188,130,45.5,6.7,126,34.4
602,184,3.27,188,130,45,6.63,126,34.4
603,186,3.26,189,130,45,6.73,126,35.1
604,184,3.25,191,130,44.4,6.77,126,35.1
605,184,3.24,192,130,44.7,6.77,125,35.7
606,184,3.25,192,130,45.4,6.66,125,35.7
607,184,3.22,193,130,45.7,6.7,125,36.1
608,184,3.24,194,130,46.1,6.7,123,36.1
609,185,3.24,194,130,45.4,6.31,123,36.3
610,186,3.25,195,130,42.9,6.04,122,36.3
611,187,3.28,195,131,42,5.91,123,35.8
612,187,3.31,195,130,41.8,5.86,123,35.8
613,187,3.31,196,130,40.8,5.83,123,36.2
614,187,3.27,194,130,40.6,5.69,123,36.2
615,188,3.25,192,130,40.3,5.8,122,36.5
616,186,3.26,191,130,40.5,5.74,123,36.5
617,185,3.28,189,131,40.5,5.71,122,37
618,186,3.29,188,130,40.1,5.6,122,37
619,188,3.27,189,130,40.1,5.66,122,36.9
620,188,3.28,186,130,40.1,5.66,121,36.9
621,189,3.3,185,130,40.3,5.66,122,36.9
622,190,3.33,185,130,40.1,5.63,122,36.9
623,190,3.33,184,130,39.8,5.63,121,36.9
624,190,3.34,186,130,40,5.74,122,36.9
625,188,3.29,185,130,39.8,5.71,122,37
626,189,3.31,185,130,39.5,5.94,122,37
627,187,3.31,185,130,39.5,5.94,122,37.1
628,186,3.29,186,130,40.1,5.91,121,37.1
629,186,3.28,188,131,40.3,5.57,121,36.9
630,187,3.26,188,130,40.6,5.91,121,36.9
631,186,3.28,188,130,41,5.86,121,36
632,186,3.28,189,130,41.8,5.8,121,36
633,186,3.28,189,130,41.6,5.74,121,36.1
634,187,3.26,189,130,41.6,5.86,120,36.1
635,187,3.27,189,131,41.8,5.89,121,35.8
636,187,3.28,189,130,42.1,5.98,121,35.8
637,187,3.28,187,130,42.1,6.18,120,35.8
638,185,3.29,186,130,42.1,6.59,120,35.8
639,186,3.29,186,131,42.2,6.94,120,35.6
640,186,3.29,185,130,42,7.12,120,35.6
641,186,3.3,185,130,42.1,7.37,120,35.4
642,186,3.29,185,130,42.4,7.68,120,35.4
643,187,3.3,185,130,42.2,7.75,120,35.2
644,185,3.3,186,130,42.2,8,119,35.2
645,186,3.31,186,130,42.4,8.18,120,34.9
646,185,3.31,185,130,42.6,8.46,120,34.9
647,185,3.32,186,130,42.6,8.74,120,34.6
648,185,3.32,186,130,42.8,8.67,120,34.6
649,185,3.33,185,130,42.6,8.99,119,34.4
650,186,3.32,186,130,42.4,9.16,120,34.4
651,186,3.32,185,130,42.4,9.3,120,34.1
652,184,3.33,185,129,42.9,9.41,119,34.1
653,184,3.28,185,130,43.2,9.51,119,33.3
654,184,3.28,186,130,43.2,9.58,119,33.3
655,183,3.31,186,130,44.3,9.73,119,31.8
656,183,3.28,187,129,44.3,9.83,119,31.8
657,184,3.28,188,130,45.1,9.87,118,33.3
658,184,3.3,188,129,44.8,9.97,118,33.3
659,184,3.27,189,129,45.5,10.1,118,33.3
660,186,3.3,190,130,45.4,10.1,118,33.3
661,185,3.3,190,130,47.2,10.2,118,33.3
662,184,3.3,190,129,48,10.4,118,33.3
663,185,3.29,189,130,48.3,10.3,118,33.1
664,186,3.29,191,129,48.4,10.4,118,33.1
665,186,3.28,192,129,48.6,10.5,118,32.9
666,186,3.28,192,129,48.6,10.7,118,32.9
667,185,3.28,192,129,48.7,10.8,117,32.4
668,185,3.28,193,129,49.3,10.9,117,32.4
669,184,3.28,193,129,49.6,11,118,32.4
670,185,3.28,194,129,51.7,11.1,117,32.4
671,185,3.27,194,128,53.3,11.2,117,32.4
672,184,3.26,194,129,53.7,11.3,117,32.4
673,186,3.29,194,128,54.2,11.4,117,32.4
674,185,3.29,195,128,53.9,11.5,117,32.4
675,186,3.27,196,128,53.4,11.6,117,32.4
676,186,3.26,195,128,53.2,11.7,117,32.4
677,186,3.25,195,128,52.8,11.9,117,32
678,188,3.25,195,128,53,11.8,117,32
679,186,3.25,195,128,53.1,11.7,117,31.1
680,187,3.27,197,128,52.1,11.7,116,31.1
681,187,3.24,197,128,52.6,11.7,116,30.1
682,187,3.23,198,128,52.8,11.8,116,30.1
683,188,3.22,199,128,53.6,11.8,116,30.1
684,188,3.22,200,128,53.8,11.9,116,30.1
685,188,3.26,201,128,55.1,12,115,31.2
686,189,3.29,202,127,56.5,11.9,116,31.2
687,192,3.29,203,128,57.8,12.1,115,30.7
688,191,3.28,203,128,58.5,12,116,30.7
689,190,3.26,205,127,59,12,115,31
690,191,3.26,205,127,59.1,12,115,31
691,192,3.27,205,126,57.7,12,115,31.7
692,192,3.26,205,127,55.9,12,115,31.7
693,191,3.27,205,127,54.3,12,115,32.3
694,190,3.28,205,127,53.9,12,115,32.3
695,192,3.26,205,127,53.3,12,115,32.7
696,193,3.28,205,126,52.8,12.1,115,32.7
697,193,3.28,205,127,52.8,12,115,33.1
698,193,3.25,206,127,53.6,12,115,33.1
699,193,3.23,207,126,52.8,12.2,114,32.4
700,194,3.22,208,126,52.3,11.9,114,32.4
701,195,3.22,207,126,52.3,12,114,32.4
702,196,3.22,209,126,53.1,11.6,114,32.4
703,196,3.22,209,126,52.1,11.5,114,32.3
704,197,3.23,208,126,52,11.5,114,32.3
705,196,3.21,209,126,52,11.6,114,32.4
706,199,3.25,209,126,52.1,10.5,114,32.4
707,200,3.26,211,126,53.2,11.4,114,32.7
708,200,3.26,208,126,53.1,11.5,114,32.7
709,201,3.27,208,126,52.8,11.4,113,33.1
710,203,3.27,208,125,52.4,11.4,113,33.1
711,201,3.27,206,125,53,11.5,113,33.3
712,203,3.27,203,126,52.6,11.4,113,33.3
713,203,3.28,201,125,52.7,11.5,113,33.2
714,203,3.26,199,125,52.8,11.4,113,33.2
715,204,3.28,198,125,53,11.5,113,33.3
716,204,3.29,198,125,53.1,11.5,113,33.3
717,202,3.29,197,125,53,11.6,113,33.3
718,203,3.29,196,125,53.1,11.6,112,33.3
719,203,3.3,197,125,53.1,11.6,112,33.3
720,204,3.32,197,124,53.3,11.7,112,33.3
721,203,3.32,197,123,53.3,11.8,112,33.3
722,203,3.26,199,123,53.4,11.8,111,33.3
723,201,3.26,198,124,53.3,11.8,111,33.3
724,202,3.24,196,124,53.6,11.8,111,33.3
725,201,3.24,194,124,53.4,11.8,111,33.5
726,200,3.24,193,123,53.2,11.7,111,33.5
727,200,3.24,192,123,53.3,11.9,111,33.3
728,200,3.24,189,124,53.2,11.6,111,33.3
729,200,3.23,189,124,53.1,11.7,110,33.5
730,200,3.24,189,124,53.2,11.8,110,33.5
731,199,3.28,189,123,53,11.8,110,33.7
732,199,3.27,190,123,53.4,12,110,33.7
733,199,3.27,191,123,53.8,12.1,110,33.6
734,199,3.26,191,123,53.6,12.2,109,33.6
735,197,3.26,192,123,53.3,12.3,110,33.6
736,195,3.27,193,122,53.2,12.4,109,33.6
737,195,3.28,193,122,53.3,12.4,109,33.6
738,196,3.29,194,123,53.3,12.5,109,33.6
739,195,3.28,194,123,52.6,12.6,109,33.7
740,195,3.28,194,122,52.1,12.7,109,33.7
741,193,3.28,194,122,51.9,12.7,109,33.7
742,192,3.28,194,122,51.9,12.7,109,33.7
743,192,3.29,195,122,51.7,12.7,109,33.7
744,192,3.31,195,122,51.8,12.8,109,33.7
745,193,3.3,194,122,51.7,12.8,108,33.7
746,191,3.24,194,122,51.5,12.8,108,33.7
747,192,3.31,194,122,51.5,12.5,108,33.8
748,193,3.3,195,122,51.7,12.7,108,33.8
749,191,3.29,197,122,51.7,12.7,108,33.7
750,191,3.28,195,121,48.6,12.8,107,33.7
751,191,3.31,195,121,48.3,12.8,107,33.6
752,193,3.27,194,122,47.4,12.8,107,33.6
753,193,3.27,195,122,47.8,12.8,107,33.8
754,193,3.3,194,121,47.5,12.9,107,33.8
755,191,3.31,194,121,47.4,12.8,107,33.7
756,193,3.31,194,121,47.5,12.8,106,33.7
757,192,3.3,194,121,48.3,12.8,106,33.8
758,192,3.3,194,121,47.7,12.8,106,33.8
759,193,3.3,194,121,47.2,12.9,105,33.9
760,193,3.29,194,121,48.3,12.8,105,33.9
761,191,3.29,194,121,47.4,12.9,105,33.8
762,192,3.29,192,121,50,12.9,105,33.8
763,193,3.3,190,120,50.1,12.9,104,33.8
764,193,3.3,189,120,50.3,12.9,104,33.8
765,193,3.3,189,120,50.6,12.9,104,33.8
766,193,3.31,188,120,50.5,12.9,103,33.8
767,193,3.31,187,120,50.8,12.7,103,33.8
768,193,3.32,186,120,50.8,12.7,103,33.8
769,193,3.32,185,120,50.7,12.7,103,33.8
770,191,3.33,186,119,50.5,12.7,102,33.8
771,192,3.33,186,119,50.8,12.8,102,33.7
772,190,3.34,188,119,49.8,12.9,102,33.7
773,191,3.34,188,118,49.1,12.7,102,33.8
774,189,3.34,189,119,48.9,12.7,101,33.8
775,190,3.32,189,119,48,12.7,101,33.7
776,189,3.31,190,119,47.5,12.8,101,33.7
777,190,3.3,189,119,46.9,12.7,101,33.7
778,190,3.28,189,118,46.8,12.6,101,33.7
779,191,3.3,188,118,46.5,12.5,100,33.8
780,189,3.31,188,118,46.5,12.5,100,33.8
781,187,3.3,188,118,46.2,12.4,99.9,33.8
782,187,3.29,188,117,46.1,12.4,99.9,33.8
783,188,3.28,189,118,45.9,12.3,99.5,33.4
784,187,3.28,189,117,46.4,12.4,99.3,33.4
785,187,3.27,189,117,45.4,12.3,99.5,33.6
786,188,3.27,189,117,44.7,12.3,99,33.6
787,188,3.26,190,117,44.5,12.3,98.8,33.6
788,188,3.26,190,116,44.3,12.3,98.6,33.6
789,186,3.27,190,116,44.3,12.1,98.7,34.4
790,186,3.27,189,116,44.1,12,98.4,34.4
791,187,3.27,189,115,44.3,11.9,98,33.6
792,188,3.27,190,116,44.3,11.9,98,33.6
793,188,3.27,190,115,44.1,11.8,97.5,33.7
794,188,3.28,189,115,44.3,11.8,97.5,33.7
795,186,3.3,189,115,44.5,11.8,97.2,33.7
796,186,3.3,188,114,45,11.7,96.6,33.7
797,186,3.3,188,114,44.1,11.4,96.5,33.9
798,187,3.25,188,114,45.2,11.7,96.6,33.9
799,186,3.24,187,117,45.9,11.8,96,35.6
800,185,3.28,187,116,44.7,11.8,96,35.6
801,186,3.3,189,116,45.5,11.5,96,33.9
802,186,3.29,188,116,45.4,11.2,96,33.9
803,187,3.3,188,116,45,11.2,95.2,33.9
804,188,3.29,187,116,45.4,11,95.2,33.9
805,188,3.29,186,116,44.7,10.9,95,33.7
806,185,3.3,184,115,44.5,10.7,94.9,33.7
807,186,3.3,185,115,45.1,10.6,94.5,33.7
808,187,3.31,181,115,44.3,10.5,94.1,33.7
809,187,3.31,181,115,44.3,10.5,94.1,33.5
810,187,3.3,180,115,44,10.4,93.8,33.5
811,186,3.3,180,115,44,10.4,93.6,33.9
812,187,3.3,180,115,43.8,10.4,93.4,33.9
813,186,3.31,180,114,43.7,10.4,93.1,33.8
814,186,3.31,180,114,43.6,10.3,92.8,33.8
815,186,3.32,179,113,43.7,10.3,92.7,33.8
816,184,3.32,180,113,43.8,10.2,92.5,33.8
817,184,3.31,180,113,44.1,10.2,92.4,33.7
818,183,3.3,179,112,44.4,10.3,92.2,33.7
819,183,3.31,180,112,44.7,10.2,92,33.8
820,183,3.3,179,112,44.8,10.3,91.9,33.8
821,182,3.27,179,112,45.2,10.2,91.6,33.9
822,181,3.27,180,112,45.2,10.1,91.2,33.9
823,182,3.26,179,112,46.5,10,91,33.9
824,181,3.26,178,112,45.9,9.94,90.7,33.9
825,180,3.25,178,112,45.8,9.83,90.7,33.9
826,180,3.3,176,111,44.3,9.55,90.7,33.9
827,180,3.29,175,111,43.4,9.37,90,33.8
828,180,3.28,173,111,43,9.16,90.2,33.8
829,180,3.27,172,111,42.8,8.95,90,33.6
830,179,3.28,170,110,42.6,8.85,89.9,33.6
831,179,3.28,170,110,42.6,8.74,89.7,33.6
832,180,3.28,169,110,42.6,8.67,89.7,33.6
833,180,3.28,169,110,42.6,8.53,89.5,33.7
834,178,3.28,168,109,42.5,8.46,89.3,33.7
835,178,3.29,168,109,42.4,8.46,89.3,33.6
836,178,3.29,168,109,42.4,8.35,88.9,33.6
837,177,3.29,168,109,42.4,8.28,88.6,33.6
838,177,3.3,168,108,42.4,8.25,88.7,33.6
839,177,3.29,169,108,42.1,8.28,88.4,33.6
840,174,3.29,169,108,41.8,8.25,88.2,33.6
841,174,3.31,169,108,41.8,7.9,87.9,33.6
842,174,3.31,169,107,41.6,7.58,87.7,33.6
843,173,3.3,169,107,42.1,7.33,87.4,33.7
844,173,3.28,169,107,41.8,7.16,87.3,33.7
845,172,3.28,169,107,41.5,7.12,87.2,33.7
846,171,3.26,169,107,41.8,7.68,87,33.7
847,170,3.26,169,106,41.8,7.97,86.9,33.7
848,169,3.28,169,106,42.1,8.25,86.5,33.7
849,169,3.26,169,106,42.1,8.28,86.5,33.8
850,168,3.3,168,106,42,7.72,86.3,33.8
851,168,3.32,167,106,41.8,7.68,86.2,33.7
852,168,3.32,166,106,41.8,7.37,86,33.7
853,168,3.31,166,105,41.6,7.12,85.8,33.4
854,168,3.31,165,105,41.8,7.09,85.5,33.4
855,170,3.31,164,105,41.8,6.84,85.4,33.3
856,166,3.32,164,105,42.2,6.7,85.4,33.3
857,167,3.32,163,104,41.5,6.49,85,33.5
858,166,3.32,163,104,42.2,6.56,84.6,33.5
859,167,3.31,163,104,42.2,6.42,84.5,33.4
860,167,3.31,162,103,42.6,6.31,84.2,33.4
861,167,3.31,162,103,42.4,6.31,84.4,33.5
862,167,3.3,162,103,42.9,6.25,84.2,33.5
863,168,3.31,161,103,43.4,6.21,84.1,33.3
864,165,3.32,161,103,43,6.38,83.7,33.3
865,165,3.32,161,102,43.4,6.56,83.6,33.3
866,164,3.3,161,102,43.3,6.59,83.3,33.3
867,164,3.29,161,102,43.3,6.66,82.9,32.6
868,163,3.26,160,102,44,6.66,82.8,32.6
869,163,3.25,160,101,44,6.87,82.6,31.1
870,162,3.25,160,101,43.8,7.05,82.2,31.1
871,162,3.26,159,101,44.1,7.33,82.3,31.8
872,161,3.24,159,101,44.3,7.72,81.9,31.8
873,161,3.24,157,101,44.3,6.87,81.9,32.3
874,161,3.26,156,100,43.8,6.31,81.8,32.3
875,160,3.3,154,99.8,43.3,6.8,81.5,31.4
876,160,3.28,152,100,42.9,6.87,81.4,31.4
877,160,3.26,150,99.8,42.9,6.73,81.2,31
878,162,3.26,149,99.5,42.9,6.8,81.1,31
879,159,3.26,148,99.5,43.4,6.8,80.6,30.7
880,160,3.27,147,99.1,43.8,6.87,80.5,30.7
881,160,3.28,147,98.4,44.1,6.84,80.6,30.7
882,160,3.28,147,98.4,44,6.87,80.4,30.7
883,158,3.28,149,98.7,44.5,7.19,80.2,30.7
884,156,3.28,149,98.2,44.3,7.23,79.9,30.7
885,156,3.28,151,97.9,44.3,7.33,79.8,30.5
886,155,3.26,152,98.2,44.3,7.33,79.8,30.5
887,155,3.28,153,97.4,44.5,7.37,79.7,30.4
888,153,3.29,154,97.3,44.4,7.58,79.5,30.4
889,153,3.29,156,97,44.3,7.61,79.3,30.1
890,152,3.29,156,97.1,44.3,7.65,79.2,30.1
891,151,3.25,157,96.8,44.3,7.68,79,30.1
892,150,3.25,157,96.9,44.7,7.75,78.8,30.1
893,150,3.26,155,96.4,44.8,7.82,78.3,30.8
894,150,3.29,155,96,44.7,8.04,78.5,30.8
895,149,3.26,154,96.3,45.8,7.97,78.6,30.5
896,149,3.26,154,95.8,45,8.18,78.3,30.5
897,149,3.25,152,95.7,44.5,8.21,78.3,30.3
898,148,3.27,152,95.4,44.3,8.04,78,30.3
899,148,3.31,151,95.3,44.7,8.28,77.8,30.3
900,148,3.3,151,94.8,44.1,8.32,77.8,30.3
901,149,3.29,150,94.9,43.8,8.25,77.5,30.1
902,151,3.29,150,95,43.8,8.25,77.5,30.1
903,149,3.29,150,94.4,43.7,8.35,77.4,29.4
904,150,3.3,151,94.5,44,8.42,77,29.4
905,151,3.31,153,93.9,45,8.32,77.1,29.7
906,151,3.31,154,93.9,43.8,8.07,77,29.7
907,149,3.31,156,93.7,43,8.25,76.8,29.6
908,149,3.31,157,93.3,43.7,8.18,76.7,29.6
909,149,3.31,158,93.1,43.8,8.25,76.5,29.3
910,150,3.31,159,92.6,43.8,8.07,76.4,29.3
911,150,3.31,159,92.8,43.7,7.86,76.2,29.3
912,149,3.32,159,92.7,43.7,7.82,76.1,29.3
913,149,3.32,159,92.3,44.3,7.68,75.9,29.3
914,148,3.34,158,91.8,43.7,7.72,75.7,29.3
915,148,3.32,158,91.9,44.1,7.51,75.5,28.9
916,148,3.28,157,91.8,44.4,7.23,75.1,28.9
917,148,3.26,157,91.7,44.3,7.12,75.1,27.5
918,148,3.27,155,91.1,44.4,7.12,75,27.5
919,148,3.26,156,91.4,44.3,7.02,75,27
920,148,3.25,157,91.2,44.1,7.09,74.9,27
921,149,3.24,155,90.6,44.1,6.98,74.7,27.9
922,149,3.26,153,90.6,43.2,6.91,74.6,27.9
923,149,3.28,152,90.4,42.4,6.77,74.4,27.5
924,150,3.28,150,90,41.6,6.77,74.6,27.5
925,150,3.27,149,89.7,41.5,6.84,74.5,27.2
926,151,3.26,147,89.6,41.3,6.63,74.4,27.2
927,152,3.27,148,89.6,41,6.56,74.4,27.4
928,151,3.27,148,89.4,41.1,6.52,74.2,27.4
929,151,3.27,148,89.2,41,6.52,74.1,27.4
930,152,3.26,148,88.9,40.8,6.56,74.2,27.4
931,152,3.26,147,88.5,40.8,6.52,73.9,27.4
932,152,3.26,147,88.6,41,6.42,73.9,27.4
933,151,3.26,148,88.1,41,6.38,73.8,27.4
934,151,3.27,148,88,41,6.35,73.9,27.4
935,150,3.27,148,87.5,40.8,6.35,73.5,27.5
936,150,3.26,147,87.7,41.6,6.31,73.4,27.5
937,150,3.29,147,87,41,6.28,73.6,27.6
938,148,3.3,147,87.1,41.1,6.21,73.4,27.6
939,148,3.29,146,86.6,40.1,6.25,73.6,27.4
940,146,3.24,147,87.1,40.1,6.21,73.4,27.4
941,146,3.26,146,86.8,38.2,6.21,73.2,27.6
942,147,3.24,146,86.7,38.5,6.28,73.3,27.6
943,146,3.26,145,86.4,38,6.38,73.3,27.8
944,146,3.23,145,85.9,37.7,6.35,73.1,27.8
945,145,3.3,144,86.3,36.2,6.08,73.1,28
946,145,3.26,144,85.8,35.3,6.25,72.7,28
947,147,3.26,143,85.2,35,6.25,72.6,27.9
948,146,3.31,143,85.1,34.7,6.28,72.8,27.9
949,146,3.3,142,85.4,34.6,6.18,72.8,27.8
950,146,3.3,142,85.1,34,6.18,72.7,27.8
951,145,3.31,142,84.8,33.6,6.21,72.6,27.8
952,145,3.3,142,84.5,34.9,6.04,72.6,27.8
953,145,3.3,143,84.3,34.4,6.11,72.5,27.6
954,144,3.3,141,84.1,34,5.98,72.3,27.6
955,144,3.31,141,84,33.8,5.89,72.4,27.6
956,144,3.32,141,83.7,34.3,5.91,72.4,27.6
957,144,3.32,140,83.6,33.6,5.94,72.1,27.6
958,143,3.32,140,83.2,34.1,5.94,72.3,27.6
959,143,3.32,139,83.4,34,5.91,72.5,27.6
960,143,3.33,138,82.9,34.4,5.89,72.3,27.6
961,142,3.33,137,82.6,34.4,5.8,72.1,28.3
962,142,3.34,135,82.7,34,5.89,72.3,28.3
963,142,3.33,134,82.5,34.7,5.94,72.1,27.6
964,141,3.32,133,82.4,35.2,5.86,72.3,27.6
965,141,3.31,133,82.4,34.7,5.89,72.1,28.2
966,139,3.28,131,82.3,35.5,5.89,72.2,28.2
967,140,3.28,131,82.2,35.5,5.89,72.1,27.8
968,140,3.28,130,81.9,35.6,6.18,72,27.8
969,140,3.32,130,81.7,34.4,6.38,72.1,28.7
970,140,3.29,130,81.5,35,6.49,71.9,28.7
971,139,3.29,130,81.3,35.6,6.59,71.9,28.3
972,137,3.29,131,81.3,35.8,6.73,72,28.3
973,137,3.31,132,81,33.2,6.7,72,28.2
974,137,3.31,132,80.8,33.2,6.73,72,28.2
975,137,3.31,132,80.8,33.2,6.87,72,28.2
976,136,3.3,132,80.6,32.3,6.84,72,28.2
977,135,3.3,132,80.4,33.1,6.91,71.9,28.2
978,133,3.3,132,80.1,32.2,6.94,72,28.2
979,133,3.31,131,79.9,31.6,6.94,72.1,28.2
980,133,3.32,132,79.8,31.6,6.98,72.1,28.2
981,131,3.31,131,79.5,31.8,6.91,72,28.2
982,130,3.32,131,79.8,31.8,7.05,72,28.2
983,130,3.32,130,80,31.6,7.05,71.9,28.3
984,130,3.32,130,79.8,31.5,6.98,71.8,28.3
985,130,3.32,130,79.6,30.8,6.98,71.9,28.3
986,128,3.33,129,79.6,30.9,7.05,72,28.3
987,128,3.28,129,79.4,31.1,7.09,71.8,30.8
988,129,3.34,129,79.3,30.9,7.09,71.8,30.8
989,129,3.34,129,78.9,30.4,7.16,71.8,30.5
990,130,3.32,129,79.1,30.3,7.12,71.8,30.5
991,130,3.34,129,78.9,30.1,7.16,71.7,30.4
992,130,3.33,129,78.8,30.1,7.3,71.7,30.4
993,129,3.32,129,78.7,30.4,7.44,71.6,30.7
994,130,3.31,129,78.5,30.4,7.58,71.6,30.7
995,128,3.31,129,78.5,30.6,7.75,71.6,31
996,128,3.31,129,78.2,30.6,7.37,71.3,31
997,126,3.31,129,78.5,29.9,7.19,71.5,30.8
998,127,3.3,129,78.4,30.4,7.12,71.3,30.8
999,127,3.29,128,78.2,29.4,7.12,71.6,31
1000,126,3.3,128,78.2,29.8,6.84,71.6,31
1001,126,3.3,128,78.1,29.8,6.84,71.6,31.1
1002,128,3.3,128,77.9,29.3,6.84,71.3,31.1
1003,128,3.28,128,77.6,29,6.7,71.3,31.1
1004,128,3.3,128,77.8,29.6,6.7,71.1,31.1
1005,128,3.31,128,77.6,31.5,6.49,71.1,31.1
1006,126,3.28,128,77.6,32.5,6.45,71.2,31.1
1007,125,3.28,128,77.1,32,6.42,71.1,31.4
1008,125,3.28,128,77.1,32,6.35,71.3,31.4
1009,125,3.3,128,77.1,32,6.35,71.1,31.2
1010,124,3.3,127,77.1,29.4,7.05,70.7,31.2
1011,124,3.3,128,77.3,29.8,7.4,71,32.1
1012,123,3.27,128,76.9,30.1,7.23,71.1,32.1
1013,124,3.29,128,76.6,30.1,6.98,71,32.7
1014,123,3.26,128,76.9,30.4,6.8,71.3,32.7
1015,123,3.26,127,76.9,30.4,6.87,71.1,31.8
1016,123,3.26,128,76.2,30.1,6.45,71.1,31.8
1017,123,3.26,127,76.6,30.4,6.18,71.1,31.4
1018,123,3.27,127,76.4,33.2,6.04,70.9,31.4
1019,123,3.29,127,76.3,34.6,5.8,71,31.4
1020,125,3.29,127,76.4,35.5,5.63,70.9,31.4
1021,123,3.29,127,76.2,36.4,5.69,71.1,31.5
1022,124,3.3,127,76.1,35.9,5.63,71.3,31.5
1023,124,3.29,127,76,36.7,5.54,71.3,32
1024,124,3.29,126,75.8,38.5,5.71,71.4,32
1025,124,3.31,126,75.7,38.5,5.86,71.3,32.4
1026,123,3.31,126,75.5,39,5.91,71.6,32.4
1027,123,3.32,126,75.7,40.5,5.98,71.5,32.4
1028,124,3.32,126,75.4,41.1,6.11,71.6,32.4
1029,124,3.32,126,75.4,41.8,6.11,71.6,32.3
1030,124,3.32,126,75.3,41.8,6.15,71.6,32.3
1031,123,3.31,126,75.2,41.5,6.08,71.6,32.3
1032,124,3.32,126,75.2,41.5,6.25,71.7,32.3
1033,123,3.31,125,75.1,41.6,6.28,71.5,32.1
1034,123,3.3,125,74.9,41.5,6.35,71.6,32.1
1035,122,3.3,125,74.8,41.8,6.42,71.7,31.7
1036,122,3.27,126,74.7,40.5,6.8,71.6,31.7
1037,121,3.28,126,74.9,40.1,6.42,71.8,31.5
1038,121,3.27,127,74.8,39.5,6.35,71.6,31.5
1039,121,3.28,128,74.6,39.2,6.35,71.8,32
1040,121,3.28,129,74.5,39.3,6.35,71.8,32
1041,120,3.28,129,74.5,39.3,6.18,71.6,31.5
1042,121,3.27,131,74.2,39.8,6.08,71.7,31.5
1043,121,3.29,133,74.5,39.3,6.15,71.7,31.5
1044,121,3.31,135,74.4,38.4,6.01,71.5,31.5
1045,121,3.31,135,74.3,38,6.08,71.7,32.3
1046,122,3.31,134,74.2,37.9,6.11,71.7,32.3
1047,123,3.31,134,74.1,37.9,6.08,71.6,32.1
1048,123,3.32,134,74.1,38.2,6.11,71.6,32.1
1049,122,3.32,133,73.9,38.4,6.11,71.7,32
1050,122,3.33,133,74.1,37.9,6.11,71.7,32
1051,123,3.33,132,73.5,37.7,6.15,71.9,31.7
